Req_ID,File_ID,File_Size
177237556,734642 2,819
177237769,7405732,1564
177238594,4067213,10560
177238729,10896828,519
177238879,6599376,4137
177239481,7901138,122
177239732,1674185,3629
177239961,3491286,1697
177240191,6408056,147
177240334,6408056,147
177240895,10003775,2980
177240912,7622199,140
177241438,3227018,11195
177241779,1674185,3629
177242392,9497860,7784
177242403,1674185,3629
177242963,1674185,3629
177243171,6408056,147
177243417,6408056,147
177244169,1819013,20194
177244187,6408056,147
177244342,3049843,348
177244575,13676719,11141
177244961,3793473,12247
177245637,10696360,934
177245694,1674185,3629
177247163,3049843,348
177247395,13823962,17677
177248147,2813148,781
177248518,1674185,3629
177249123,2897514,1417
177249307,2897514,1417
177249336,11485680,9902
177249507,9704607,7915
177249888,13900553,13613
177250021,1674185,3629
177251716,4252232,8496
177251830,9633893,29517
177252334,1674185,3629
177252479,3617634,214
177252572,6408056,147
177253678,6408056,147
177254068,13823962,17677
177254751,13264797,16412
177257062,3049843,348
177257483,10896828,519
177258228,1674185,3629
177258242,4252232,8496
177258587,9767011,1941222
177259774,7405732,1564
177259967,4781590,509
177260563,13621708,2134
177260713,5062903,13981
177261294,7898751,17094
177262115,7955606,196
177262293,9284471,15580
177263708,3049843,348
177264508,3049843,348
177264600,3049843,348
177264651,1674185,3629
177264861,1674185,3629
177265099,7622199,140
177265843,12437921,27000
177266256,6297216,239
177266458,9647484,14046
177266519,9704607,7915
177267119,13823962,17677
177267302,10899816,674
177267514,1674185,3629
177267980,3568827,172
177269039,5360235,62713
177269058,3934361,1467
177269114,1674185,3629
177269417,2897514,1417
177270641,1674185,3629
177270874,7040763,684
177271056,6408056,147
177271090,1674185,3629
177272115,12811895,2074
177272475,10102792,8809
177272779,6408056,147
177272922,1674185,3629
177273040,6408056,147
177273114,13029550,874
177273357,2897514,1417
177273534,7405732,1564
177273572,1914257,1483
177273912,949793 6,530
177274717,10496605,18594
177275086,7405732,1564
177275290,6498101,16933
177275451,7405732,1564
177276018,6408056,147
177276324,6408056,147
177276376,3517078,372
177276413,1674185,3629
177277749,3517078,372
177277753,8530045,9859
177277832,2778357,122
177278492,955491 3,53
177278636,13979121,73083
177278706,6408056,147
177279011,2897514,1417
177279482,4252232,8496
177280061,955491 3,53
177280533,7405732,1564
177282996,966794 1,1010
177283144,1449370,31405
177283375,10187313,13506
177284225,6408056,147
177286955,6408056,147
177287373,6408056,147
177287413,1090967,17607
177289129,13823962,17677
177289166,9335350,17327
177290116,5239593,376
177290225,3049843,348
177290469,11203892,10520
177290811,12260217,7070
177291368,6954699,3677
177292431,2886392,14249
177294078,11753447,1822
177294401,6408056,147
177295170,1674185,3629
177295283,13658070,11584
177295939,6408056,147
177296148,9742976,1715
177297084,3049843,348
177297096,11399926,19916
177298074,6408056,147
177298617,3934361,1467
177298929,10574117,10033
177299088,12437921,27000
177299666,12499799,12238
177300074,7338363,14337
177302021,9929662,671
177302496,3920523,26770
177302581,13152466,6406
177302630,4252232,8496
177302737,8027186,13502
177303096,7029562,5037
177304085,1674185,3629
177304293,10800583,5777367
177306051,10698970,12395
177306922,13562011,10215
177307163,11683610,22079
177307385,6408056,147
177307483,2778357,122
177308830,2400452,7514
177308879,1674185,3629
177309514,11189123,560
177310198,7040763,684
177310428,6408056,147
177310624,10746066,2022273
177310828,11002047,7716
177310894,9742976,1715
177311358,1674185,3629
177311388,8603259,676
177311984,6408056,147
177312325,7955606,196
177312580,1477727,1074
177312796,2727930,8829
177312836,398747 1,199
177312926,2778357,122
177313114,5360235,62713
177314141,3620662,597
177314600,6408056,147
177314707,9742976,1715
177314725,1674185,3629
177315279,13823962,17677
177315522,7901138,122
177315793,7405732,1564
177318326,13600887,287
177318375,13185439,14598
177318603,7405732,1564
177319783,6408056,147
177320003,11199887,6939
177320125,13185439,14598
177320326,10800583,5777367
177320603,7797570,10247
177320922,6408056,147
177321300,8935475,14041
177321645,1169025,16549
177322035,7405732,1564
177322680,135478 2,250
177322760,6408056,147
177323926,1674185,3629
177325231,12608913,8205
177325516,3597881,13093
177325806,6408056,147
177326499,5995067,29820
177326549,1674185,3629
177326576,2778357,122
177326707,7898751,17094
177326877,1674185,3629
177327442,6408056,147
177328218,238614 4,671
177328496,6408056,147
177328800,10187313,13506
177329907,3717280,14630
177331439,6408056,147
177332287,2897514,1417
177332369,931787 5,2073
177332886,6075245,9854
177332904,10351321,13775
177332927,4781590,509
177333068,13858402,14659
177335674,1674185,3629
177335765,3049843,348
177336894,165296 8,984
177337931,7405732,1564
177339006,6408056,147
177339745,9443381,118089
177339761,10926536,6453
177340514,7405732,1564
177341048,11683610,22079
177341691,238169 1,705
177341757,13220065,15897
177341876,7324153,5769
177341915,8130489,2856
177342378,1674185,3629
177342638,9742976,1715
177344535,2897514,1417
177345526,7622199,140
177346481,1674185,3629
177346834,6599376,4137
177347294,5360235,62713
177347539,5995067,29820
177347709,11683610,22079
177348439,8658748,10062
177348764,1081405,118577
177348847,13597327,26553
177349013,2897514,1417
177349390,1326714,1025
177349726,2727930,8829
177349822,8603259,676
177351342,6408056,147
177352006,11285179,19455
177353166,1674185,3629
177353607,238169 1,705
177353649,1674185,3629
177353906,1674185,3629
177354605,8332110,107
177354881,10778380,26507
177355996,6408056,147
177356918,6408056,147
177356947,1674185,3629
177357828,12412155,18272
177359493,955491 3,53
177360372,11561518,222
177360379,4749342,31459
177361723,2571673,725
177361846,7901138,122
177362193,12929352,31819
177362450,6408056,147
177362604,13815668,28619
177362613,6408056,147
177362632,10896828,519
177362652,8694602,12292
177362926,238169 1,705
177362987,8643734,132
177363302,6408056,147
177363332,7524390,4920
177363557,7622199,140
177363689,10896828,519
177364069,6408056,147
177364687,7040763,684
177364797,11753447,1822
177365996,11753447,1822
177366583,3920523,26770
177367247,10746571,9436
177367292,1674185,3629
177367406,6408056,147
177367588,4781590,509
177367751,8673062,10859
177368516,7356185,6489
177368631,7040763,684
177369143,6408056,147
177369507,11350088,4197
177369546,7405732,1564
177370161,1138567,14303
177370172,6408056,147
177371204,1674185,3629
177371974,1674185,3629
177372738,13621708,2134
177373775,1674185,3629
177374246,3049843,348
177374281,1674185,3629
177374431,6408056,147
177376899,6408056,147
177377429,5619462,5069
177377490,4293635,35223
177378809,653559 4,60
177378947,11753447,1822
177379734,6408056,147
177379756,1674185,3629
177380057,10926536,6453
177380150,10168412,77503
177380605,11478013,2303
177380664,3920523,26770
177381030,5923502,15951
177382463,11091250,6805
177382715,10069518,620
177382779,12047486,11923
177383261,6408056,147
177383437,6408056,147
177384535,7040763,684
177385150,1674185,3629
177385251,6408056,147
177385308,11350088,4197
177385912,1674185,3629
177386450,2379331,95981
177386843,9742976,1715
177387028,1674185,3629
177387579,10950790,10059
177388548,7324153,5769
177389355,12741239,17798
177389761,2685618,1955
177389788,6408056,147
177390909,10896828,519
177391036,6408056,147
177391525,11753447,1822
177391588,12773202,45690
177391742,1674185,3629
177394472,7939803,17460
177395255,2130626,5698
177396479,2778357,122
177396522,5484284,15303
177397203,6408056,147
177398557,6954699,3677
177399497,1674185,3629
177399551,25445 15,747
177399692,12253126,16341
177401249,6408056,147
177401482,4738445,14392
177401965,7040763,684
177403648,9929662,671
177404345,12397922,1744
177404548,10926536,6453
177404996,13858402,14659
177405494,3392398,4706
177406590,6599376,4137
177407366,5466437,1289
177407378,12998347,215
177407561,6408056,147
177408325,6408056,147
177409733,9742976,1715
177410680,3920523,26770
177411648,6408056,147
177413397,4781590,509
177416086,13621708,2134
177417252,6408056,147
177417356,6907342,10220
177418703,1674185,3629
177419806,6408056,147
177420565,13397505,1155
177420637,12412155,18272
177421509,4520579,16133
177422354,12437921,27000
177422467,5117643,1253
177422638,6408056,147
177424631,11753447,1822
177424777,1136285,7723
177426156,11753447,1822
177426674,4781590,509
177426684,7405732,1564
177427785,7356185,6489
177428107,2914669,47400
177428993,6408056,147
177429017,1674185,3629
177430066,7040763,684
177431303,13626660,10874
177431587,1674185,3629
177431710,2310879,4923
177432110,6408056,147
177432314,1674185,3629
177432447,7502749,49084
177433049,1674185,3629
177433090,1449370,31405
177433590,7049692,4614
177433677,7040763,684
177435265,1674185,3629
177435291,12397913,4659
177435446,1674185,3629
177437215,1674185,3629
177437243,11762975,25798
177437788,6408056,147
177438538,6709419,1093
177438627,2778465,6630
177439161,6079069,9321
177439247,6408056,147
177439324,1674185,3629
177439475,7040763,684
177440459,7040763,684
177440504,6405117,11437
177441061,12129362,3100
177441273,6408056,147
177441431,7150142,42297
177441836,1634125,12711
177442671,10187313,13506
177443091,6408056,147
177444026,5360235,62713
177444489,13621708,2134
177444708,9742976,1715
177445181,4150543,9626
177445499,5287398,7140
177445502,1674185,3629
177446027,10950790,10059
177446065,7405732,1564
177446369,13621708,2134
177446392,7040763,684
177446748,1674185,3629
177447371,10902754,12166
177449429,4749342,31459
177450017,91867 92,84
177450470,6408056,147
177450585,13397505,1155
177452113,3920523,26770
177452410,7622199,140
177452441,6408056,147
177452805,7267357,12234
177455163,1674185,3629
177456421,3934361,1467
177458481,2778357,122
177458939,12980610,13697
177459686,11350088,4197
177460659,4781590,509
177460675,4749342,31459
177461768,8020917,48066
177461783,4252232,8496
177462113,6408056,147
177462327,3049843,348
177462617,1674185,3629
177463022,13407973,16827
177463248,10896828,519
177463967,10076575,2368
177465633,6408056,147
177466468,6408056,147
177466492,2084140,5645
177467370,2897514,1417
177467723,6408056,147
177467764,6408056,147
177469443,10187313,13506
177470358,10168412,77503
177471526,7955606,196
177471608,13561594,5592
177471710,13927696,10198
177473394,2375214,21233
177473660,11164951,2694
177474086,13397505,1155
177475388,1326714,1025
177475854,6408056,147
177476630,1674185,3629
177476684,1326714,1025
177476955,4985312,642
177477512,10003775,2980
177477532,12397922,1744
177477844,7405732,1564
177478276,14719 88,99
177478511,13626660,10874
177478522,6408056,147
177479534,6408056,147
177479594,6408056,147
177481091,9742976,1715
177481248,5478900,1474
177481491,4252232,8496
177481921,13979121,73083
177482484,6408056,147
177482814,8012276,6245
177484152,3934361,1467
177484565,7405732,1564
177484822,3854588,11782
177484897,1674185,3629
177485369,1973611,4951
177485752,4185259,9225
177486089,7040763,684
177486676,10542230,319
177486854,13858402,14659
177487468,2897514,1417
177487775,6954699,3677
177488691,6954699,3677
177489164,1674185,3629
177489772,6408056,147
177489802,9647484,14046
177490100,6599376,4137
177490987,6408056,147
177492099,1674185,3629
177493642,1674185,3629
177494485,4075129,15784
177495012,1186374,12234
177496055,3049843,348
177496883,7451509,14742
177497629,1674185,3629
177498283,7040763,684
177498361,2897514,1417
177499224,1674185,3629
177499522,7405732,1564
177500308,1028166,388
177501373,12147501,9348
177503475,1674185,3629
177503790,1674185,3629
177504162,8039852,15992
177504186,2897514,1417
177504692,10896828,519
177504949,1674185,3629
177505023,7405732,1564
177505233,8254197,1423
177505311,7622199,140
177506068,8658748,10062
177507459,6408056,147
177507786,3285482,1131
177508340,6093907,2537
177508861,2897514,1417
177509556,8390685,18421
177509929,13561594,5592
177510361,7405732,1564
177510990,1674185,3629
177511608,13621708,2134
177511759,2897514,1417
177512832,13621708,2134
177512963,8600424,26683
177513148,6408056,147
177513294,9149427,654
177514028,6408056,147
177514420,11010793,7163
177514926,3394874,6106
177515149,7040763,684
177515157,6498101,16933
177516147,8735452,2985
177516691,1885541,13065
177516812,3934361,1467
177516980,1674185,3629
177519185,3920523,26770
177520012,6408056,147
177521135,6408056,147
177521973,6408056,147
177522065,6408056,147
177523006,6408056,147
177524394,1326714,1025
177524776,13823962,17677
177526198,1674185,3629
177526268,6408056,147
177527918,6954699,3677
177528076,3758684,15537
177528374,1674185,3629
177528721,10896828,519
177530273,2897514,1417
177534069,7622199,140
177535462,9742976,1715
177537036,12998347,215
177537548,998240 1,389
177537784,6408056,147
177538195,1674185,3629
177538487,1541284,14874
177538660,10950790,10059
177540632,11370676,8345
